id,diary,text,date,dateTop,notDated,julian_calendar,person
105130,402,"<p>Прочла вчера Кафку. Человека вдруг арестовывают, начинается процесс, арестовали штатские, и вначале ему всё смешно и странно, его никуда не зовут, он сам каким-то образом, адвокаты, бессмысленно, постепенно. Это втягивает, втягивает, он бросает работу, его судит нижний суд. Однажды он вошёл в собор, увидел проповедника, входящего на амвон, и хотел уйти, но тот позвал его. Он сказал: Человек приходит к дверям, за которыми двери и ещё двери, а за ними Закон. Он приходит и просит привратника пропустить его, привратник не пускает, но принимает подарки, чтобы человек не подумал, что он чем-то пренебрегает. Перед смертью человек вдруг спрашивает его: почему я пришёл сюда? Привратник отвечает: это твой вход, единственный, сюда мог прийти только ты.  </p><p>
Но привратнику ещё хуже, чем человеку, он мучается от того же, но он стоит спиной к двери и не видит света за ней. И вот к этому Иосифу К. приходят два человека, он идёт с ними, они вцепились в него мёртвой хваткой. К ним подходит полицейский, Иосиф К. хватает их за руки, они подходят к каменоломне, кладут его голову на камень и начинают передавать из рук в руки нож, по закону Иосиф должен выхватить его и убить себя. Но он не делает этого. В последний момент он увидел, как из окна дома к нему протягивает руки какой-то человек. Кто это? Кто-то один или это все?  </p><p>
И тут горло его сдавливают пальцы, в сердце втыкают нож и поворачивают его два раза. —  </p><p>
Как пёс, — сказал один из них. Как будто стыд мог пережить его.  </p><p>
Господи, как меня мучает эта книга.</p>",1963-10-09,0000-00-00,0,0,394
105131,402,"<p>Вчера была у Глеба Сергеевича.  </p><p>
Прочла «Сад». Он сказал: опять очень хорошие стихи. Потом ещё: что нельзя так жить, как я живу, и надо за меня взяться всем коллективно, во главе с Леной Кумпан.  </p><p>
С Леной я вчера разговаривала по телефону, мы договорились сегодня встретиться.  </p><p>
Глеб сказал, что как-нибудь мы с ним пойдём к Хмельницкой.  </p><p>
Встретились с Леной в Летнем саду. Почитали друг другу стихи. Она сказала — я не хочу о них говорить, а хочу их слушать. Вы, наверное, всё-таки очень талантливый человек. Мы всё время молчали. Всё было плохо. И мне было плохо.</p>",1963-10-10,0000-00-00,0,0,394
105132,402,"<p>Наташа Горбаневская жила у меня несколько дней. Вчера уехала. С ней мне ужасно трудно. С Глебом всё кончилось. Я ему не позвонила, он-то, конечно, и не подумает. Теперь опять одна, со всеми поругалась и поссорилась.  </p><p>
Глеб спросил меня: почему я никогда не смотрю в глаза, не скрываю ли я что-нибудь? Я сказала, что не могу, что мне больно смотреть в глаза. Глеб спросил меня: люблю ли я кого-нибудь. Я сказала — никого. Потом сказала: маму. Он сказал: я с тобой разговариваю как со взрослым человеком. Я сказала — никого не люблю я. Не знаю — хорошо всё или плохо.</p>",1963-10-12,0000-00-00,0,0,394
105133,402,"<p>Я поняла, что то, что я называю «я», это, собственно, мозг мой. Но всё во мне на самом деле зависит от всего другого. Природа познаваема настолько, насколько тело познаваемо мозгом. Совсем я сейчас одинока. Надо держаться.  </p><p>
Что-то есть во мне дешёвое, внешнее, особенно когда в меня и мне не верят.  </p><p>
Пусть глупо, пусть по-институтски, я останусь, наверно, девственной — только это может сохранить в человеке чистоту. Прочёл бы кто — подумал бы — девичья блажь. Но это твёрдо, на всю жизнь — она будет короткой, наверно. Жить как Жанна д'Арк, Иисус...  </p><p>
Бродский в последних стихах кокетничает. В нём нет потенциала страдания и пережитого страдания нет.  </p><p>
Много я пережила. Вспоминаю сейчас, потому что кончилось что-то. Башку углём проломили, бритву проглотила, в Кавголово — человек 15 хулиганов чуть не изнасиловали, школа — но ерунда это всё. Самые страшные муки — это внутренние — это трудней. А следствия их машинальны, когда я бросалась под машину — это было как исполнение приговора.</p>",1963-10-13,0000-00-00,0,0,394
105134,402,"<p>Настроение пропащее — напьюсь сегодня в стельку. Стихи не получаются, с Глебом поссорилась. Перцовочки налакалась.  </p><p>
Отчего-то мне показалось, что когда испишу до конца этот дневник, умру. Туда мне и дорога. Сегодня утром, когда в школу шла, ливень бил по рукам, по ногам, струи, капли, всплески, прямо лужей стала.  </p><p>
Тянет сейчас к стихам, но чего-то не хватает, какая-то перепонка мешает, а может, я просто устала.  </p><p>
Взяла у Окуней Пастернака «Автобиографию» и две книги. Он жесток к себе.</p>",1963-10-14,0000-00-00,0,0,394
105135,402,"<p>Сегодня утром было холодно и мокро. Шёл снег — полуснег — на полувек. Написала сегодня один стих из цикла «Осенняя весна» тоже про осень. Сожгла сегодня (докурила сначала) пачку сигарет, которые Глеб от меня прятал. Сожгла — и теперь ничего не останется — только невещественное: воспоминания, слова, стихи. И это пройдёт. Всё кончено. У меня от алкоголя (вчерашнего) слабость в голове. Были сегодня Витька и Додик. Додик говорил про диссонансы. Попробую.  </p><p>
А может, не всё кончено, может, мне только всё тупики мерещатся?</p>",1963-10-15,0000-00-00,0,0,394
105136,402,"<p>Работала весь вечер. Писала прозу. Написала первую главу. Переделала то, что писала позавчера о Жанне д'Арк.  </p><p>
На осенние каникулы поеду с мамой в Михайловское. Стихи постараюсь не писать больше. Вдруг вспыхивает страсть к рифмованию, но проходит быстро, ужаснувшись моей бездарности.</p>",1963-10-18,0000-00-00,0,0,394
105137,402,"<p>Наташа прислала письмо. Такие мы чужие с ней, такие недоверчивые, и вдруг сделалась родной. При ней я молчу, потому что не могу говорить так, как я привыкла, и от этого чувствую себя идиоткой. Она пишет, что стихи ей очень понравились. «Не пей — это может загубить любую силу. Одно утешает, что у тебя на это нет денег. А из всего остального ты выберешься».</p>",1963-10-20,0000-00-00,0,0,394
105138,402,"<p>Сегодня была в гостях у двух чудных женщин Веры Фёдоровны и Александры Алексеевны. Вместе с Ю. А. Вера Фёдоровна очень умная и много знает, а Александра Алексеевна очень милая и смешная. Они все сошлись на том, что мне лет 45 минимум. Вера Фёдоровна сказала, что у неё есть нюх и что из меня выйдет что-то настоящее. Не знаю, я сейчас в это не верю, по крайней мере, в славу. Я говорила много ненужного, наверно: что я умру через 2 года и прочее всё. Что мне 200 лет, что я, значит, старше их. Ю. А., мы потом с ней возвращались, рассказывала про Глеба, что его мать, которая его очень любит, говорила, что у него метод (осознанный или неосознанный) влюбить в себя и подчинить психологически себе человека. Он бабник, наверно. Теперь вспоминаю, как он смотрел на всякие ножки и вообще в каком он был тогда состоянии у Гали Гампер. Он мне не позвонит, потому что боится того личного, что есть в наших отношениях. Он всегда так ко мне относился, а я никогда.</p>",1963-10-21,0000-00-00,0,0,394
105139,402,"<p>Сегодня собрались мы с мамой в «Восточный», как в старые добрые времена, но по дороге поссорились, я обозлилась и ушла. Подошла к остановке напротив Ленсовета, вдруг меня кто-то окликнул, это был Сандрик. Подошёл, тронул за локоть, я очень сухо сказала: здравствуй.  </p><p>
Он был вроде смущённый. Подошёл автобус. Я сказала — пока. Он догнал меня: мне ведь тоже ехать. В автобусе я быстро села, Сандро стоял недалеко и смотрел на меня, когда я отворачивалась. У меня всегда, когда я с ним, странная чистота красок чувства. Я вдруг стала смущаться, и когда он выходил, я взглянула куда-то мимо него, по направлению. Мне показалось, будто зрачок мой лопнул. Я опустила глаза. Вид у него был злой очень. Ну и чёрт с ним. Жалко, Глеб не звонит, я ему первая ни за что. У меня иногда, когда я задумываюсь, косят глаза, надо избавиться от этого. Плохо мне.</p>",1963-10-22,0000-00-00,0,0,394
105140,402,"<p>Сегодня была в Союзе писателей. Вечер переводов. Очень здорово Альберти, Кафка и Чиладзе. Встретила Славинского. Очень хотела пить, у Славы не было ни копья, и одолжить не у кого. Тогда он подошёл к президиуму (в антракте), налил из графина в бокал и принёс мне в 10-й ряд. Витя меня познакомил с двумя ребятами — Жорой и Лёвой Васильевым, и с одной девочкой, они меня посадили в автобус, мы сидели на мокрой невской набережной, и я читала им стихи. Потом мы говорили с Жорой, как ему стихи — не знаю, он сказал, что я нравлюсь ему как человек.</p>",1963-10-23,0000-00-00,0,0,394
105141,402,"<p>Меня сейчас мучает вопрос о скорости Вселенной (не галактики), если она вообще ощутима, в чём я уверена.  </p><p>
Вчера занималась с Никой математикой. Она крыла меня по-всякому, что я не сделала задачи, я обиделась и хотела уйти навсегда, но она остановила меня и сказала, что она занимается со мной, потому что её мечта — я напишу работу о математике в поэзии — и это будет как изобретение колеса. Я в этом не уверена. Как вообще не уверена в том, что наука может иметь самостоятельное значение.  </p><p>
Наука — это открытие способа познания, но не само знание, тогда как поэзия — это знание (определённый род поэзии, конечно). В науке всё доказано — и всё же это как арифметика, а поэзия — это бред, сети — но вдруг — просветление, догадка, пророчество. Грубо говоря, единственный из учёных Эйнштейн, кого можно перевести в пятый класс, Пастернак, Цветаева давно институт окончили.  </p><p>
Но я всё равно подумаю об этой работе, потому что поэзия, прыгая так высоко, могла и не заметить каких-то препятствий внизу, а так как она падает довольно часто, необходимо знать — что это, т. е. сделать то, что делает наука, сформулировать то, что настоящие давно знали. Но это необходимо всё же, может, и займусь этим.  </p><p>
Сейчас решаю всякие примеры — тупа к математике до ужаса. Стихов не пишу. Может, навсегда. Забыла, что это такое. У меня есть одно хорошее качество — я почти не умею мастерить, не умею писать не по большому (для себя) счёту, но всё же я надеюсь, что у меня будут стихи. Звонил Слава, ему негде жить, мы с ним плохо поговорили. Ни с кем, кроме Берты, не общаюсь, теряю чувство масштаба.</p>",1963-10-26,0000-00-00,0,0,394
105142,402,"<p>Сегодня была я в той школе. Ужасно не понравилось, читал стихи один учитель Ионов, я выругала и ушла с дикой головной болью. Мне звонил Халупович и сказал, чтобы я завтра в 7.30 пришла в объединение. Значит, с Глебом я помирилась, но и это неизвестно, может, он не просил Вадима мне звонить. Завтра увидим. Стихи свои читать неохота. Для меня сейчас вообще нет стихов, я физически чувствую за всеми этими вековыми формами — стихи — что-то совсем другое. Если не найду — то забуду или сойду с ума. Я сейчас занималась математикой. С логикой лучше. Витька хочет меня познакомить с Горбовским. Не знаю — хорошо это всё или плохо. Завтра увидим. Боюсь, Господи. Баба ты и всё.</p>",1963-10-30,0000-00-00,0,0,394
105143,402,"<p>Сегодня выпал снег. Утром, как в детстве, Берта разбудила меня — снег. Было хорошо. Снился до этого сон, иду на лыжах, справа красноватая, страшная в полнеба луна, а на ней башня, голубая деревянная, и, как флаг, месяц.  </p><p>
Сегодня была в объединении. Глеба теперь там не будет, ребята просто так собираются. Были Кушнер и Горбовский. Им понравились мои стихи. Кушнер попросил прочитать ещё раз «Сад». Горбовский был пьяный в стельку, читал стихи, потом сказал Шевелеву, что мои стихи ему ужасно понравились. Он странный — юродивый, чуткий, чистый и настоящий, кажется. Раньше если бы так было, я бы радовалась. А сейчас плохо почему-то. И все стихи мои никуда не годятся.</p>",1963-10-31,0000-00-00,0,0,394
105144,402,"<p>Вчера я читала снова стихи Жоре. Потом мы долго ходили по снежной и тихой Петропавловке.  </p><p>
Я говорила механически много глупостей, но много и истинного, о стихе — как животном. Жора сказал, что ему почему-то кажется, что я — единственный человек, после его брата, который его понимает. Я была в расстёгнутом пальто и дрожала от холода, Жора снял шарф и надел на меня. Я не взяла. Он обиделся. Он дал мне Превера. Сегодня прочитала прозу Додика. Страшно. На меня это подействовало гораздо больше, чем стихи. Живу сонно, встала в час, вчера болела голова от сигарет. Соскучилась по Глебу ужасно.  </p><p>
Сандрик говорил маме, что несколько человек говорили ему обо мне, не зная, что он со мной знаком, как о поэте.  </p><p>
Через некоторое время стихи у меня будут такие как праздник.  </p><p>
Читала автобиографию Пастернака, его суровость к себе мне предупреждение.  </p><p>
У Феоктистова день рождения. Надо вернуться из Михайловского к этому дню. Горбовский обо мне говорит: во даёт девчонка!</p>",1963-11-05,0000-00-00,0,0,394
105145,402,"<p>Напилась я, но не очень пьяная. Два раза звонила Глебу и молчала, кто-то долго, растерянно и сонно говорил: алле, да, я вас слушаю.  </p><p>
Хоть бы стихи пошли когда-нибудь.</p>",1963-11-07,0000-00-00,0,0,394
105146,402,"<p>9-го был день рождения Феоктистова. Там был Толя Пикач со своей женой Ниной. Было слишком много водки и вин. Все перепились. Я держалась, а Нине стало очень плохо. Я за ней всячески ухаживала, она очень милая. Когда я читала стихи, она вдруг заплакала.  </p><p>
Феоктистов меня очень мучает тем, что любит меня. Это пытка. Уж лучше бы я мучилась как раньше, чем терпеть это. Я поссорилась с ним сегодня. Я была довольно гадка сегодня и груба, он понял, что совершенно мне безразличен. Я к нему хорошо отношусь, в общем, но иногда он меня раздражает. Я его уважаю даже.  </p><p>
Витька вдруг стал казаться мне совершенным кретином. Жестоким и себялюбивым. Я ему никогда не прощу то, как он вчера говорил о Цветаевой.  </p><p>
Сегодня была в Союзе. Там Юрий Давидович Левин делал доклад о Дружинине как переводчике Шекспира. Познавательно это интересно. Потом мы с Витькой, Женькой и Гординым пили пиво. Мы с Яшей Гординым обменялись телефонами — он хочет мои стихи. Я прочла два перевода Блейка. Там два потрясающих стиха: «Тихая, тихая ночь» и «Я видел собор в серебре».  </p><p>
Мои стихи мне кажутся то отвратительными, то вдруг загадочными и интересными.</p>",1963-11-13,0000-00-00,0,0,394
105147,402,"<p>Сегодня мне 15 с половиной лет. Берта в больнице, сегодня я была у неё, уходить было очень тоскливо.  </p><p>
Вчера я записалась на магнитофоне. У одного приятеля Женьки. Он живёт в деревянном доме на  </p><p>
Каменном, вокруг кусты и деревья. Шёл дождь. И даже была гроза. Воздух вдруг делался лиловым, а потом опять серым. В комнате было холодно, в окна стучал дождь. Я читала стихи и всё время забывала их.  </p><p>
Потом включили, чтобы послушать, голос худой нервный, будто без кожи. Прямо под сердце. Время уходит, я ведь не верила, что буду взрослой.</p>",1963-11-17,0000-00-00,0,0,394
105148,402,"<p>Сегодня к нам придут Люся Макарова и Галя Дунаева, ужасно неохота сидеть с ними, и некуда смотаться. Все куда-то уходят, когда нужны. Как у Бобышева: «Так живу, даже выпить мне не с кем». Сейчас позвонил Додик, вроде легче стало. Перечитала Кушнера, он умный и пронзительный, грустно после него бывает.</p>",1963-11-18,0000-00-00,0,0,394
105149,402,"<p>Бромлей была знакома с Цветаевой! У неё есть письма Марины. Мама сказала, мы к ней зайдём как-нибудь.  </p><p>
Была у Глеба Сергеевича. 100:0 в его пользу. Меня он укротил и ведёт себя так, словно я — посаженный в клетку тигрёнок, а он изредка просовывает мне сквозь прутья куски мяса. А чтобы не избаловалась, лениво бьёт меня плёткой по смирной морде. «Кто, — говорит он, помахивая хлыстом и всё же отодвигаясь подальше, — кто забил тебе голову, что ты гений, прости меня, я так не думаю. Ты ничего не сделала за эти 8 месяцев. Ты ходишь, читаешь, все охают — какой гениальный ребёнок, вундеркинд! Похлопаем Лене Шварц». Но тут он умилостивился и сунул в мою слишком зубастую пасть такой кусочек: у меня за тебя болит душа. Потому что ты по-настоящему одарённый человек и носишь в себе Бога, который называется Поэтом и т. д., но тут я оскалилась и стала ему говорить, что все его ребята, кроме Лены, относятся ко мне как к детёнышу, особенно Халупович. А он сказал: «Халупович тебе смертельно завидует». Снова сокрушался, что меня бить некому, что он бы за меня взялся, да жаль, он ремня не носит. А потом я уходила. Попрощалась, а он не слышал: почему это ты не прощаешься? Следующий раз, — говорит, — обязательно надену ремень. Ещё много ругался, что мало пишу и что если мне осталось два года, как я говорю, то ничего не успею. Потом он пригласил меня на следующей неделе к Тамаре Юрьевне Хмельницкой. Там будет Лена. Он сказал — там будут две Лены. Я не поняла и спросила — а кто вторая? Он засмеялся и хлопнул меня по голове какой-то книжкой. Спросил, почему я не звонила Лене. И в форме приказа посоветовал мне позвонить. А в общем, чёрт с ним, там видно будет, постараюсь всё-таки перегрызть прутья. Хотя это трудно.</p>",1963-11-19,0000-00-00,0,0,394
105150,402,"<p>Снег, когда идёшь по улице, завешивает со всех сторон, и очень холодно и одиноко. Тусклые автобусы, жёлтые газеты, мокрые пальто. Вся эта Глебова профилактика мне во вред только — зря старается. Нужно верить в себя и себе.  </p><p>
Додик — очень хороший и умный, и настоящий, но мы с ним слишком разные люди, чтобы подружиться. И слишком хорошо оба друг к другу относимся.  </p><p>
Стихов нет, и в этом смысле Глеб прав, но неужели он не понимает, что мне-то это тяжелей, чем ему, в сто раз.  </p><p>
Витька — собака, достал книгу «Савонарола и его время» и не может позвонить.  </p><p>
Ходила я сегодня сдавать зачёт по алгебре. Эта сука, гадина (я несправедлива, конечно) ничего мне не поставила, придётся идти к ней ещё раз, а я не смогу в следующие зачётные дни, потому что буду сидеть дома и ждать, когда мне позвонит Глеб. Два дня подряд голова раскалывалась и ныла. Я грызла стенку. Вдруг к стихам? Холодно, сонно. Завтра к Нике, надо зубрить.  </p><p>
Глеб сказал — чудес не бывает. Ты не успеешь за два года. Это было бы чудо. Чудес не бывает.  </p><p>
Я докажу ему, что бывают. Мне уж меньше, чем два года осталось. Это договор, сделка — два года — на пытки и стихи. Дьявол — часть души Бога. Я не знаю, кого просить мне, да и просить или не просить, может уже поздно и всё решено, чтоб помогали мне небо и реки, как раньше деревья, и воздух, и звёзды.</p>",1963-11-21,0000-00-00,0,0,394
105151,402,"<p>Сегодня убили Кеннеди. Значит, завтра будет война. Страшно, когда умирают вожди, вдруг становишься маленьким и бессильным. Страшно вдруг стало. Если б речь шла о моей смерти, ерунда, а тут... недаром день сегодня какой-то странный, грустный, тоскливый.  </p><p>
Я пробовала писать о Савонароле, не получилось. Мне казалось, что души мёртвых летают вокруг. Треск чёрных крыльев. Прижаться бы к маме или к Глебу и будь что будет. По радио играют «Реквием». Уже не так страшно. Берте сегодня делали операцию — всё в порядке.  </p><p>
Ещё сегодня утром он ничего не знал.  </p><p>
Стихов у меня уже никогда не будет. Раз я ничего не могу, значит, скоро смерть.</p>",1963-11-22,0000-00-00,0,0,394
105152,402,"<p>Была вчера в гостях. Были там Слава Васильков, Лёва Васильев, Жора и ещё трое ребят. Я напилась больше всех, конечно. Стихи читала. Лёва сказал, что на них можно молиться. Слава подарил мне Вийона.  </p><p>
Вечером сегодня читала стихи в Театральном институте, на режиссёрском факультете. В здании ТЮЗа. Все относились ко мне очень серьёзно, но я почему-то вела себя очень инфантильно. «Сад» опять попросили почитать. Стихи мои они знали раньше. Всё хорошо, но сколько ещё ждать стихов.</p>",1963-11-25,0000-00-00,0,0,394
105153,402,"<p>Какое длинное время. Всё так же, всё так же. Неделю назад убили Кеннеди, а кажется будто век.  </p><p>
Я стала совершенно невыносимой — глупой и самодовольной, и самое страшное — слабой. Обещал позвонить где-то «в середине недели» Глеб, сегодня уже пятница. Может, сегодня? Если нет, то всё кончено, посыплю память солью. Стихи будут скоро или никогда. Сегодня придут Витька с Лёвой и чекушкой, а мне хочется быть одной. Скучаю по Ирке. Звонила ей в Москву. Может, она приедет. Берта всё ещё в больнице. Феоктистова с треском отшила. Додик очень трогательно относится ко мне, он менее всех эгоистичен.  </p><p>
Сейчас очень интересуюсь серединой и второй половиной XIX века (Григорьев, Добролюбов, Станкевич, Некрасов).  </p><p>
Если с Глебом всё кончено, то мне надо что-то менять. Бросить школу? Уехать?</p>",1963-11-29,0000-00-00,0,0,394
105154,402,"<p>Через 15 минут наступит зима. Я буду писать в дневник теперь только правду. Не ту само собой разумеющуюся правду внешних событий, но правду внутреннюю, подложечную, правду едва мелькнувших мыслей и истинных побуждений, в которых очень часто мы не отдаём себе отчёт. По Хлебникову: «смотришь на себя как на небо», записывать восходы и заходы духа. Меня больше влекут космические пространства души, чувствовать их величие и догадываться о предназначении можно, но познать их труднее всего на свете. Я попытаюсь. Впрочем, назавтра я могу позабыть это, да и сейчас мне это вряд ли удаётся, потому что я не совсем здорова. Ну только буду смотреть на себя не как в зеркало, т. е. взглядом обратным моему же на другого.  </p><p>
Всё началось с книги «Савонарола и его время». Её мне вчера принесли Лёвка, Витька, Жорка и привели с собой препротивную парочку, все похабно острили и пили довольно много. Жорка влюбился в меня. Это плохо и для него и для меня. Но дело не в этом. Когда я впервые услышала имя Савонаролы, я почувствовала, что оно мне не чужое, как будто я была знакома с ним. Я стала лихорадочно искать всё, что связано с ним — везде, и даже сама писала о нём, почти ничего не зная. И вот книга. Я села за неё с утра, с утра же я ходила по комнатам, доводя маму до визга его проповедями. Вдруг такое чувство, будто я в светлом чистом огне и лечу куда-то. Даже задавать вопрос — есть ли Бог? — казалось мне кощунством, я была уверена, что есть, я была вся как в огне, лицо горело.  </p><p>
Если б тогда позвонил Глеб, я б сказала, что не могу пойти к Хмельницкой. Я решила замкнуться внешне и внутренне. Глеб нужен был мне как прибежище, как опора — сама не знаю почему. А тут мне не было страшно — потому что есть Бог. И кроме Него, вне Его ничего нет. Единственное, что вызывало во мне сомнение — это смирение. Оно от дьявола. Но дьявол (то, что мы так называем) тёмная часть Бога, т. е. тоже Бог. Но тогда я подумала, что если я, столь далёкая с рождения от смирения в любом его виде, вдруг становлюсь смиренной, не есть ли это бунт против дьявола. Против Бога. Против себя же. Но вдруг в голове стало легко и рассеянно, будто там лимонад. Мне вдруг стало весело. И пусть.  </p><p>
О Савонароле. Я могу сказать о нём то, что он сказал о Боге: «Жажду мою говорить о Нём можно сравнить только с огнём, зажжённым в душе моей и костях моих».  </p><p>
Удивительно в этом человеке актёрство, т. е. желание писать, которое я, пожалуй, несправедливо называю так. Его талант как писателя принёс пользу, он и писал потому, но он был бы выше и целомудренней, если б молчал. Но это выше сил человеческих.  </p><p>
Цветаева — вдруг была Савонаролой, вдруг бабой. Не эта ли участь и меня ждёт? Во мне предчувствие вдохновения и лёгкости стиха, и от этого эти ленивые строчки.  </p><p>
Надежда, Вера. Безверие и легкомыслие мучают меня. Я страдаю и через минуту забываю об этом.  </p><p>
В Бога я верю, вопрос в том — в какого и как. Собственно, в какого, мне нужно знать только для того, чтобы понять — как.  </p><p>
Всё это легкомысленно, но, впрочем, я просто испорчена 15-летним неверием и думаю об этом легко и редко. Мне осталось два года — душу дьяволу продала. Продать может только тот, кто верит в Бога. Мне будет страшно умирать, осталось мало времени — всё равно засомневаюсь.  </p><p>
Я ни с кем теперь не буду фамильярна, от этого отношения становятся липкими и слюнявыми. Но я наверняка не выдержу. Мне не хватает твёрдости. Ох, Господи, я ничего не знаю, и слабая я, очень. Не подумай, что это правда. Просто в голове у меня сейчас лимонад, и я не знаю, что пишу.  </p><p>
Пока я писала, наступила зима.</p>",1963-11-30,0000-00-00,0,0,394
105155,402,"<p>Савонарола, я б умерла за один день жизни твоей. Я повторяла сегодня проповеди его, я боюсь сойти с ума. Его слова становятся моими и жгут мне сердце.  </p><p>
О, просвети меня, Господи, это нужно не мне, а для просветления тёмных. Пусть это будет песней или плачем, тоской о чистоте моей, о служении Тебе.  </p><p>
Я слишком поздно родилась. Сделай меня своим орудием, хоть на короткое время, несмотря на договор мой с дьяволом, он всё равно остаётся в силе — я не боюсь ада. Я не знаю, что делаю и что говорю.</p>",1963-12-01,0000-00-00,0,0,394
105156,402,"<p>Вчера у меня стала получаться поэма. Вдруг позвонил Халупович и сказал, что все собираются у Лены Кумпан, и пригласил меня. Я целый час тащилась на Васильевский. Глеба там не было. Там висела его фотография, на которой он в сто раз хуже. А был там ещё Шевелев, потом пришла Галушко и ещё какие-то типы. Я выпила довольно много вина, цапалась с Галушко, говорила глупости, а потом кричала что-то про Савонаролу. У Лены очень хорошие сёстры. Очень милые и на неё непохожие. Мне было с ними хорошо, и они меня полюбили. Мне было тоскливо весь вечер. Кто-то прочёл «На Васильевский остров я приду умирать», и мне стало совсем худо. С Лениными сёстрами было хорошо ещё и потому, что мы знали, что, может быть, никогда не увидимся. Они мне рассказывали много про Лену и Глеба. Я ночевала у них, а утром целый час ехала домой. Было темно, когда вышли из дому, а когда я приехала, воздух был голубой. Много я глупостей наговорила, ещё выпросила у Лены камни. Всё кончено с Леной и с Глебом. Лена сказала: до меня дошло сегодня, что ты — маленькая девочка.</p>",1963-12-03,0000-00-00,0,0,394
105157,402,"<p>Сегодня весь день работала над поэмой. Работала серьёзно, но выходило не так, как хотела.  </p><p>
Был Додик, принёс Тынянова и сказание о Гильгамеше.  </p><p>
Надо сделать связки к отрывкам. Пролог — более или менее. Хоть бы получилось.</p>",1963-12-04,0000-00-00,0,0,394
105158,402,"<p>Мне плохо. Я больна, устала, никому не звоню и не каюсь.</p>",1963-12-07,0000-00-00,0,0,394
105159,402,"<p>Занималась сегодня математикой с Никой. Доведёт она меня тем, что треплется, вдруг я не поэт. Меня это очень злит. Как будто в дурные минуты я сама этого не боюсь. Дико всё. Худо как никогда.</p>",1963-12-08,0000-00-00,0,0,394
